_id,host_id,host_url,host_name,host_location,host_response_time,host_thumbnail_url,host_picture_url,host_neighbourhood,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,host_verifications
31963125,239658918,https://www.airbnb.com/users/show/239658918,Paul,"Sydney, New South Wales, Australia",,https://a0.muscache.com/im/pictures/user/87520480-ef8f-4124-9679-6e61b3c4c6b1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/87520480-ef8f-4124-9679-6e61b3c4c6b1.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone']"
31970788,30098437,https://www.airbnb.com/users/show/30098437,Dragon Hostel,Hong kong,within an hour,https://a0.muscache.com/im/pictures/05c9794a-0060-48a3-9999-3dfd881a5454.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/05c9794a-0060-48a3-9999-3dfd881a5454.jpg?aki_policy=profile_x_medium,Mong Kok,92.0,False,True,True,53,53,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
31972844,1542021,https://www.airbnb.com/users/show/1542021,İlhan,"Istanbul, Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/a9fab0da-183d-46f8-a7b3-1d500cfd5fe6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a9fab0da-183d-46f8-a7b3-1d500cfd5fe6.jpg?aki_policy=profile_x_medium,Taksim,100.0,True,True,False,9,9,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']"
31974220,237936129,https://www.airbnb.com/users/show/237936129,Roomlord - Capsule Hotel 旅房 - 膠囊酒店,"Kowloon, Hong Kong",within an hour,https://a0.muscache.com/im/pictures/user/454d8aa7-d967-4e9a-b0f5-32c6d72191c7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/454d8aa7-d967-4e9a-b0f5-32c6d72191c7.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,100.0,False,True,False,18,18,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
31981770,207381943,https://www.airbnb.com/users/show/207381943,Joaquim,"Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/user/cb625a04-f7d1-4b22-8897-b614accaa6b0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cb625a04-f7d1-4b22-8897-b614accaa6b0.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['email', 'phone']"
31984148,8970954,https://www.airbnb.com/users/show/8970954,Claudio,"Pescara, Abruzzo, Italy",within an hour,https://a0.muscache.com/im/pictures/9f59178e-3525-47df-af64-94a08c7c33dc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/9f59178e-3525-47df-af64-94a08c7c33dc.jpg?aki_policy=profile_x_medium,Copacabana,100.0,True,True,False,2,2,"['email', 'phone', 'reviews']"
31984651,98286732,https://www.airbnb.com/users/show/98286732,Rhayssa,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/pictures/acaf8349-d919-4d2c-b0d8-0da2573f6a48.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/acaf8349-d919-4d2c-b0d8-0da2573f6a48.jpg?aki_policy=profile_x_medium,Flamengo,100.0,False,True,False,1,1,"['email', 'phone']"
31989710,135396948,https://www.airbnb.com/users/show/135396948,Adriana,"Barra de Guaratiba, State of Rio de Janeiro, Brazil",within a few hours,https://a0.muscache.com/im/pictures/4d6f97a6-1a99-4b35-bcc6-4a64070ac237.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/4d6f97a6-1a99-4b35-bcc6-4a64070ac237.jpg?aki_policy=profile_x_medium,Barra de Guaratiba,100.0,False,True,False,3,3,['phone']
31995384,168079683,https://www.airbnb.com/users/show/168079683,Todd,China,within an hour,https://a0.muscache.com/im/pictures/user/8dbc39e3-abc3-4ec4-9ad8-0fb81b05c1ad.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/8dbc39e3-abc3-4ec4-9ad8-0fb81b05c1ad.jpg?aki_policy=profile_x_medium,Tsim Sha Tsui,100.0,False,True,False,9,9,"['email', 'phone', 'zhima_selfie']"
3200122,16217332,https://www.airbnb.com/users/show/16217332,Marcia,"Honolulu, Hawaii, United States",within an hour,https://a0.muscache.com/im/pictures/9be5fc70-c91c-41fc-b58e-e6c7664e84dd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/9be5fc70-c91c-41fc-b58e-e6c7664e84dd.jpg?aki_policy=profile_x_medium,Palolo,100.0,True,True,False,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
3200487,11554929,https://www.airbnb.com/users/show/11554929,Adriana,BR,,https://a0.muscache.com/im/users/11554929/profile_pic/1406395782/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11554929/profile_pic/1406395782/original.jpg?aki_policy=profile_x_medium,Catumbi,,False,True,False,2,2,['phone']
32008291,239979107,https://www.airbnb.com/users/show/239979107,Marina,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/pictures/user/74b7fc51-3839-4770-8ca7-142cedfc0ff9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/74b7fc51-3839-4770-8ca7-142cedfc0ff9.jpg?aki_policy=profile_x_medium,Vila Isabel,78.0,False,True,False,2,2,"['email', 'phone']"
32008854,11628655,https://www.airbnb.com/users/show/11628655,Ozde And Omer,istanbul,within an hour,https://a0.muscache.com/im/pictures/user/223f44c6-9767-4434-9469-4e7d0a9e4612.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/223f44c6-9767-4434-9469-4e7d0a9e4612.jpg?aki_policy=profile_x_medium,Karaköy,100.0,False,True,True,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']"
3201230,15022056,https://www.airbnb.com/users/show/15022056,RenataDiamante,"Rio, Rio de Janeiro, Brazil",a few days or more,https://a0.muscache.com/im/users/15022056/profile_pic/1399062658/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/15022056/profile_pic/1399062658/original.jpg?aki_policy=profile_x_medium,Copacabana,0.0,False,True,False,4,4,"['email', 'phone', 'reviews']"
32014374,232286931,https://www.airbnb.com/users/show/232286931,Deng,"Montreal, Quebec, Canada",within an hour,https://a0.muscache.com/im/pictures/user/954f4b78-464f-4175-9bc9-215b7ee6be7e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/954f4b78-464f-4175-9bc9-215b7ee6be7e.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,3,3,"['email', 'phone']"
32023628,239701788,https://www.airbnb.com/users/show/239701788,Ivy,HK,within an hour,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,Choi Hung,70.0,False,False,False,3,3,['phone']
32024517,113625018,https://www.airbnb.com/users/show/113625018,Shirely,"Hong Kong, Hong Kong",within an hour,https://a0.muscache.com/im/pictures/user/7960b691-eda6-4a17-ad11-4c0db21f4b73.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7960b691-eda6-4a17-ad11-4c0db21f4b73.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
32025949,73995257,https://www.airbnb.com/users/show/73995257,Liv MTL,"Montreal, Québec, Canada",within an hour,https://a0.muscache.com/im/pictures/user/822d4d5a-b2b1-464a-ad6c-ec9242b36210.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/822d4d5a-b2b1-464a-ad6c-ec9242b36210.jpg?aki_policy=profile_x_medium,Le Plateau,100.0,True,True,False,40,40,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id']"
32028943,238724735,https://www.airbnb.com/users/show/238724735,BBarcelona Apartments,ES,within a day,https://a0.muscache.com/im/pictures/user/9fd57a81-f3b7-48fc-b7fd-0c41445ad02f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9fd57a81-f3b7-48fc-b7fd-0c41445ad02f.jpg?aki_policy=profile_x_medium,Vallcarca i els Penitents,76.0,False,True,False,18,18,"['phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
32030782,101838501,https://www.airbnb.com/users/show/101838501,Porto City Hosts,"Porto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/f52d7cb9-0752-4678-982f-4ae9474148dd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/f52d7cb9-0752-4678-982f-4ae9474148dd.jpg?aki_policy=profile_x_medium,,100.0,False,True,True,54,54,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id', 'work_email']"
32037744,138009034,https://www.airbnb.com/users/show/138009034,Fernando,ES,within an hour,https://a0.muscache.com/im/pictures/c7dbaddd-d855-44f5-b96e-86d60edea245.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/c7dbaddd-d855-44f5-b96e-86d60edea245.jpg?aki_policy=profile_x_medium,El Poble-sec,100.0,False,True,False,11,11,"['email', 'phone']"
32040085,240218362,https://www.airbnb.com/users/show/240218362,José Manuel,PT,within an hour,https://a0.muscache.com/im/pictures/user/d6b13cdb-a3a6-4d44-831f-ce3b106c4ed6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d6b13cdb-a3a6-4d44-831f-ce3b106c4ed6.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,['phone']
320446,1375696,https://www.airbnb.com/users/show/1375696,C S,"Wan Chai, Hong Kong Island, Hong Kong",within a few hours,https://a0.muscache.com/im/pictures/user/1976263a-700a-4686-9957-9387536c41a0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1976263a-700a-4686-9957-9387536c41a0.jpg?aki_policy=profile_x_medium,Wan Chai,100.0,False,True,True,18,18,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
32054255,93356742,https://www.airbnb.com/users/show/93356742,Ebru,"Istanbul, İstanbul, Turkey",,https://a0.muscache.com/im/pictures/72b54921-bef9-4c2e-93d2-798f33bc57e2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/72b54921-bef9-4c2e-93d2-798f33bc57e2.jpg?aki_policy=profile_x_medium,,,False,True,True,1,1,"['email', 'phone', 'google', 'jumio', 'government_id']"
32074640,57708968,https://www.airbnb.com/users/show/57708968,Marlize,"Sydney, New South Wales, Australia",,https://a0.muscache.com/im/pictures/42b38ac4-c135-4894-85f4-524b3bd56409.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/42b38ac4-c135-4894-85f4-524b3bd56409.jpg?aki_policy=profile_x_medium,,,False,True,False,2,2,"['email', 'phone', 'facebook']"
32082784,240610820,https://www.airbnb.com/users/show/240610820,Marie,CA,within an hour,https://a0.muscache.com/im/pictures/user/c15a1ab8-57df-4f43-8dbc-ec1e0399aa3f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c15a1ab8-57df-4f43-8dbc-ec1e0399aa3f.jpg?aki_policy=profile_x_medium,Cote-des-Neiges,67.0,False,True,False,1,1,"['email', 'phone']"
32087839,165096363,https://www.airbnb.com/users/show/165096363,Phy,"Hong Kong, Hong Kong",within an hour,https://a0.muscache.com/im/pictures/user/99a54ae2-ade0-4c8f-a51b-2243360a6f0d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/99a54ae2-ade0-4c8f-a51b-2243360a6f0d.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,18,18,"['email', 'phone', 'reviews']"
3208863,12844936,https://www.airbnb.com/users/show/12844936,Fabio Tadeu,"Rio, Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/users/12844936/profile_pic/1401664262/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/12844936/profile_pic/1401664262/original.jpg?aki_policy=profile_x_medium,,90.0,False,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
32092400,240526225,https://www.airbnb.com/users/show/240526225,Danish,"Hong Kong Island, Hong Kong",within an hour,https://a0.muscache.com/im/pictures/user/e8dfc377-33a1-4200-87f1-5cc796efde99.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e8dfc377-33a1-4200-87f1-5cc796efde99.jpg?aki_policy=profile_x_medium,Mong Kok,100.0,False,True,False,8,8,"['email', 'phone']"
32092426,30703209,https://www.airbnb.com/users/show/30703209,Simon,"Hong Kong Island, Hong Kong",within an hour,https://a0.muscache.com/im/pictures/user/caba2a41-2976-4d3c-a5e3-7b93a028e93b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/caba2a41-2976-4d3c-a5e3-7b93a028e93b.jpg?aki_policy=profile_x_medium,Causeway Bay,98.0,True,True,False,6,6,"['email', 'phone', 'reviews']"
32096193,96925856,https://www.airbnb.com/users/show/96925856,Josie,"Collado Villalba, Comunidad de Madrid, Spain",within an hour,https://a0.muscache.com/im/pictures/07f8454a-1fe0-42d8-be29-590709746109.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/07f8454a-1fe0-42d8-be29-590709746109.jpg?aki_policy=profile_x_medium,El Born,100.0,True,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
32099175,240779358,https://www.airbnb.com/users/show/240779358,Cristiane,BR,,https://a0.muscache.com/im/pictures/user/cb17ab31-f77d-4035-92a7-664f0d5205ef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cb17ab31-f77d-4035-92a7-664f0d5205ef.jpg?aki_policy=profile_x_medium,Copacabana,,False,True,False,1,1,['phone']
32099571,240783062,https://www.airbnb.com/users/show/240783062,Amanda,"Hong Kong, Hong Kong",within an hour,https://a0.muscache.com/im/pictures/user/226219b3-f889-4bab-8749-cd5d46457a23.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/226219b3-f889-4bab-8749-cd5d46457a23.jpg?aki_policy=profile_x_medium,Happy Valley,100.0,False,True,False,1,1,['phone']
32100680,223474714,https://www.airbnb.com/users/show/223474714,Pedro,PT,,https://a0.muscache.com/im/pictures/user/c580f514-bc8d-42d0-89fb-36bc54c771c6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c580f514-bc8d-42d0-89fb-36bc54c771c6.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone']"
32101468,15632233,https://www.airbnb.com/users/show/15632233,Eylem,"Beyoğlu, Istanbul, Turkey",within a day,https://a0.muscache.com/im/pictures/user/39de9e19-d806-43ec-b9e3-c12f3f37536f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/39de9e19-d806-43ec-b9e3-c12f3f37536f.jpg?aki_policy=profile_x_medium,Cihangir,70.0,False,True,False,1,1,"['email', 'phone', 'reviews']"
3210248,7578952,https://www.airbnb.com/users/show/7578952,Bruno,"São Paulo, São Paulo, Brazil",within an hour,https://a0.muscache.com/im/pictures/1a0ca178-c05c-43d4-811e-ffbb463efbbd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/1a0ca178-c05c-43d4-811e-ffbb463efbbd.jpg?aki_policy=profile_x_medium,Barra da Tijuca,100.0,True,True,True,1,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'government_id', 'work_email']"
32102597,150795362,https://www.airbnb.com/users/show/150795362,Cristina And Lorenzo,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/user/bebf9261-8786-4769-9eea-c57a1a4a2393.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bebf9261-8786-4769-9eea-c57a1a4a2393.jpg?aki_policy=profile_x_medium,,100.0,True,True,False,20,20,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
32103922,153578004,https://www.airbnb.com/users/show/153578004,Juliana,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,https://a0.muscache.com/im/pictures/user/06fabd14-6f0e-42af-b5b8-11ee557f7da7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/06fabd14-6f0e-42af-b5b8-11ee557f7da7.jpg?aki_policy=profile_x_medium,,54.0,False,True,False,2,2,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
32104281,205274073,https://www.airbnb.com/users/show/205274073,William,CA,within an hour,https://a0.muscache.com/im/pictures/user/2e6520d5-7601-4620-ae0f-eee5cec2ed89.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2e6520d5-7601-4620-ae0f-eee5cec2ed89.jpg?aki_policy=profile_x_medium,LaSalle,100.0,True,True,False,9,9,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
32104830,36113926,https://www.airbnb.com/users/show/36113926,Chela,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/3201727f-e046-47c8-a702-3a6f3dc842c7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/3201727f-e046-47c8-a702-3a6f3dc842c7.jpg?aki_policy=profile_x_medium,,96.0,False,True,False,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
32106134,36410020,https://www.airbnb.com/users/show/36410020,Elma,"Istanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/user/4d60d11c-dcc3-4cd0-8cd5-038a3922339e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4d60d11c-dcc3-4cd0-8cd5-038a3922339e.jpg?aki_policy=profile_x_medium,Beşiktaş,100.0,False,True,False,6,6,"['email', 'phone', 'google']"
32110024,48720390,https://www.airbnb.com/users/show/48720390,Fariza,BR,within a day,https://a0.muscache.com/im/pictures/e730462b-5d15-48f7-b7e1-5ad166856781.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/e730462b-5d15-48f7-b7e1-5ad166856781.jpg?aki_policy=profile_x_medium,Copacabana,75.0,False,True,True,9,9,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']"
32112187,203977330,https://www.airbnb.com/users/show/203977330,Stephen,HK,,https://a0.muscache.com/im/pictures/user/43ec6ca7-1dbf-4497-b11b-f7a066f880bc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/43ec6ca7-1dbf-4497-b11b-f7a066f880bc.jpg?aki_policy=profile_x_medium,,,False,True,False,3,3,"['email', 'phone']"
32131343,40060260,https://www.airbnb.com/users/show/40060260,Maneco ( Luis Manuel Jordão Elias),"Valença, Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/user/9f3b339f-82d0-4681-8171-fa7ddc5ee0d0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9f3b339f-82d0-4681-8171-fa7ddc5ee0d0.jpg?aki_policy=profile_x_medium,Tijuca,100.0,False,True,False,1,1,"['email', 'phone', 'google']"
32137606,168023555,https://www.airbnb.com/users/show/168023555,Heloisa,"Centro, State of Rio de Janeiro, Brazil",within a few hours,https://a0.muscache.com/im/pictures/user/7d2ae904-8387-4439-9666-7b1faf83beb1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7d2ae904-8387-4439-9666-7b1faf83beb1.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,1,1,"['phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
32159739,4255118,https://www.airbnb.com/users/show/4255118,Ricardo,"Rio de Janeiro, Rio de Janeiro, Brazil",within an hour,https://a0.muscache.com/im/pictures/user/805fbe89-52b2-4d8f-a571-6c2ffdc6bc94.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/805fbe89-52b2-4d8f-a571-6c2ffdc6bc94.jpg?aki_policy=profile_x_medium,Copacabana,93.0,False,True,True,60,60,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
